speedDebug.cons_vt[0], 0.0,
speedDebug.cons_vt[1], 0.0,
speedDebug.cons_vt[2], 0.0,
speedDebug.cons_vt[3], 0.0,
speedDebug.cons_vt[4], 0.0,
speedDebug.cons_vt[5], 0.0,
speedDebug.cons_vt[6], 0.0,
speedDebug.cons_vt[7], 0.0,
speedDebug.cons_vt[8], 0.0,
speedDebug.cons_vt[9], 0.0,
speedDebug.cons_vt[10], 0.0,
speedDebug.cons_vt[11], 0.02,
speedDebug.cons_vt[12], 0.04,
speedDebug.cons_vt[13], 0.06,
speedDebug.cons_vt[14], 0.08,
speedDebug.cons_vt[15], 0.099999994,
speedDebug.cons_vt[16], 0.11999999,
speedDebug.cons_vt[17], 0.13999999,
speedDebug.cons_vt[18], 0.15999998,
speedDebug.cons_vt[19], 0.17999998,
speedDebug.cons_vt[20], 0.19999997,
speedDebug.cons_vt[21], 0.21999997,
speedDebug.cons_vt[22], 0.23999996,
speedDebug.cons_vt[23], 0.25999996,
speedDebug.cons_vt[24], 0.27999997,
speedDebug.cons_vt[25], 0.29999998,
speedDebug.cons_vt[26], 0.32,
speedDebug.cons_vt[27], 0.34,
speedDebug.cons_vt[28], 0.36,
speedDebug.cons_vt[29], 0.38000003,
speedDebug.cons_vt[30], 0.40000004,
speedDebug.cons_vt[31], 0.42000005,
speedDebug.cons_vt[32], 0.44000006,
speedDebug.cons_vt[33], 0.46000007,
speedDebug.cons_vt[34], 0.48000008,
speedDebug.cons_vt[35], 0.50000006,
speedDebug.cons_vt[36], 0.52000004,
speedDebug.cons_vt[37], 0.54,
speedDebug.cons_vt[38], 0.56,
speedDebug.cons_vt[39], 0.58,
speedDebug.cons_vt[40], 0.59999996,
speedDebug.cons_vt[41], 0.61999995,
speedDebug.cons_vt[42], 0.6399999,
speedDebug.cons_vt[43], 0.6599999,
speedDebug.cons_vt[44], 0.6799999,
speedDebug.cons_vt[45], 0.69999987,
speedDebug.cons_vt[46], 0.71999985,
speedDebug.cons_vt[47], 0.73999983,
speedDebug.cons_vt[48], 0.7599998,
speedDebug.cons_vt[49], 0.7799998,
speedDebug.cons_vt[50], 0.7999998,
