speedDebug.cons_v[0], 0.0,
speedDebug.cons_v[1], 0.0,
speedDebug.cons_v[2], 0.0,
speedDebug.cons_v[3], 0.0,
speedDebug.cons_v[4], 0.0,
speedDebug.cons_v[5], 0.0,
speedDebug.cons_v[6], 0.0,
speedDebug.cons_v[7], 0.0,
speedDebug.cons_v[8], 0.0,
speedDebug.cons_v[9], 0.0,
speedDebug.cons_v[10], 0.0,
speedDebug.cons_v[11], 0.0,
speedDebug.cons_v[12], 0.0,
speedDebug.cons_v[13], 0.0,
speedDebug.cons_v[14], 0.0,
speedDebug.cons_v[15], 0.0,
speedDebug.cons_v[16], 0.0,
speedDebug.cons_v[17], 0.0,
speedDebug.cons_v[18], 0.0,
speedDebug.cons_v[19], 0.0,
speedDebug.cons_v[20], 0.0,
speedDebug.cons_v[21], 0.0,
speedDebug.cons_v[22], -0.0025,
speedDebug.cons_v[23], -0.005,
speedDebug.cons_v[24], -0.0075,
speedDebug.cons_v[25], -0.01,
speedDebug.cons_v[26], -0.012499999,
speedDebug.cons_v[27], -0.014999999,
speedDebug.cons_v[28], -0.017499998,
speedDebug.cons_v[29], -0.019999998,
speedDebug.cons_v[30], -0.022499997,
speedDebug.cons_v[31], -0.024999997,
speedDebug.cons_v[32], -0.027499996,
speedDebug.cons_v[33], -0.029999996,
speedDebug.cons_v[34], -0.032499995,
speedDebug.cons_v[35], -0.034999996,
speedDebug.cons_v[36], -0.037499998,
speedDebug.cons_v[37], -0.04,
speedDebug.cons_v[38], -0.0425,
speedDebug.cons_v[39], -0.045,
speedDebug.cons_v[40], -0.047500003,
speedDebug.cons_v[41], -0.050000004,
speedDebug.cons_v[42], -0.052500006,
speedDebug.cons_v[43], -0.055000007,
speedDebug.cons_v[44], -0.05750001,
speedDebug.cons_v[45], -0.06000001,
speedDebug.cons_v[46], -0.06250001,
speedDebug.cons_v[47], -0.065000005,
speedDebug.cons_v[48], -0.0675,
speedDebug.cons_v[49], -0.07,
speedDebug.cons_v[50], -0.0725,
speedDebug.cons_v[51], -0.074999996,
